channel_id,title,username,tag,flag_count,flag_clean_brands,flag_listy,flag_formatted,flag_random_username,flag_emoji_fence,flag_template_title,flag_low_eng,flag_no_slang,flag_uniform,random_username_score,template_title_score,title_emoji_count,n_total,n_sample,posts_per_day,len_mean,len_median,pre2022_ratio,brand_gap,clean_brand_ratio,translit_typo_ratio,ai_topic,ad_ratio,fwd_ratio,emoji_density_mean,fmt_density_mean,list_ratio_mean,ttr_mean,burstiness_mean,slang_ratio,eng_views_med,eng_react_rate,eng_reply_rate,low_eng_flag
2284009837,Hacker News 100 繁體中文,HackerNews100zhTW,,1,0,0,0,1,0,0,0,0,0,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2318828601,1st AI WEEKLY DIGEST,ai_weekly_digest,,1,1,0,0,0,0,0,1,1,0,0.0,0.0,0,940,120,8.624,806.5833,579.5,0.0,0.6435,0.6783,0.0348,1,0.025,0.0,0.1015,0.0042,0.091,0.8062,0.5378,0.0174,67.0,0.0,0.0,1
2320509328,📰 Hacker News Best 台灣正體中文,hn_best_cht,,1,0,0,0,1,0,0,0,0,0,0.8,0.2,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2353928340,大型土豆喵农场,tcdw_channel,,1,0,0,0,1,0,0,0,0,0,0.8,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2361273837,🎨 Midjourney x ChatGPT,anbsbdndndndnld,,1,0,0,0,1,0,1,0,0,0,1.0,0.9,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2374755610,IT Does Matter,comol_it_does_matter,,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0,1369,120,6.879,506.0,405.0,0.0,0.4412,0.451,0.0098,1,0.025,0.1917,0.0564,0.0039,0.0722,0.8647,0.5088,0.0294,803.0,0.0061,0.0035,1
2400290453,katsuba.live,katsuba_live,,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0,106,106,7.067,873.6887,832.5,0.0,0.8774,0.8868,0.0094,1,0.0,0.0,0.125,0.0014,0.0,0.7708,0.5048,0.0283,25.0,0.0,0.0,1
2408484404,Visario | Новости про нейросети | ИИ | Ai,VisarioChannel,,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0,505,120,2.087,451.35,395.0,0.0,0.5699,0.6129,0.043,1,0.0417,0.0,0.5935,0.0065,0.0531,0.8795,0.5636,0.0108,1024.0,0.0092,0.0,0
2431478241,Соло-Бизнес на ИИ и Маркетинге,product_leader,,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,79,75,0.151,1252.2,866.0,0.0,0.3529,0.3971,0.0441,1,0.0267,0.0,0.125,0.0055,0.1229,0.7772,0.6707,0.0882,201.0,0.022,0.0,0
2493286662,Департамент Разработки,DevQ_A,,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0,437,120,2.648,1335.5167,1275.0,0.0,0.605,0.6975,0.0924,1,0.0417,0.0,0.1533,0.0005,0.0116,0.8116,0.5571,0.0168,56.0,0.0,0.0,0
2525515531,Багодельня Соколовского 👾,makebugger,,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1,101,96,0.25,1813.1458,1702.0,0.0,0.3263,0.4105,0.0842,1,0.0625,0.0104,0.1332,0.0031,0.1101,0.7677,0.7494,0.2632,1977.5,0.0134,0.0027,0
2529177525,ПОДРАБОТКА САНКТ-ПЕТЕРБУРГ,spbrabota77777,,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0,2048,120,23.814,604.5917,480.0,0.0,,0.0179,0.0,0,0.05,0.0083,0.6232,0.0052,0.1499,0.8628,0.64,0.0357,835.0,0.0009,0.0,1
2547977454,Илья Измайлов — Vibe living,ilia_izmailov,,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,136,120,0.546,949.75,807.0,0.0,0.4602,0.5044,0.0442,1,0.0,0.0083,0.1037,0.0023,0.0859,0.8143,0.5423,0.1062,3599.0,0.0113,0.0023,0
2552762888,gεмғσт & sкүηαηι ωσяℓ∂,gfandsnworld143,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2567470272,Start ИИ,start_in_ai,,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0,1843,120,18.616,688.2,677.5,0.0,0.6916,0.7196,0.028,1,0.0917,0.0,0.3436,0.004,0.0716,0.8252,0.6541,0.0187,65.0,0.0449,0.0101,0
2579698810,🌿Информация проКрипту💱,Allthecrypt,,1,0,0,0,1,0,0,0,1,0,0.8,0.2,2,292,120,2.835,1720.4833,1431.5,0.0,0.2821,0.2821,0.0,1,0.1167,0.0,0.3002,0.0033,0.0164,0.766,0.5541,0.0171,30.5,0.0,0.0,0
2593553072,Код нашего разума,CodeOurMind,,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,67,66,0.305,1527.2424,1273.5,0.0,0.3939,0.4545,0.0606,1,0.1061,0.0,0.3855,0.0115,0.1144,0.8251,0.611,0.0606,110.5,0.0991,0.0021,0
2627067435,Vibecoder,vibecodings,,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,152,120,0.472,816.4583,812.0,0.0,0.6577,0.6937,0.036,1,0.0,0.0167,0.2451,0.0107,0.0233,0.8246,0.5575,0.045,3157.5,0.0064,0.0,0
2651145237,КайфКодинг,VibeCodingArtem,,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,357,120,3.078,991.4917,481.5,0.0,0.5521,0.5833,0.0312,1,0.025,0.475,0.1047,0.0054,0.0974,0.8086,0.5379,0.0833,334.5,0.0072,0.0,0
2778363321,🤖 ChatGPT & Midjourney,chatggpttt,,1,0,0,0,1,0,1,0,0,0,0.8,0.9,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2801830303,BNB Chain Gems BOT 🤖,bnbchaingemsbot,,1,0,0,0,1,0,0,0,0,0,0.6,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2821415889,Телеграм + Нейросети,neuraltelegram,,1,0,1,0,0,0,0,1,1,0,0.0,0.0,0,1269,120,21.879,794.6417,511.0,0.0,0.3565,0.513,0.1565,1,0.175,0.0,0.3791,0.0074,0.1101,0.8363,0.5014,0.0174,56.5,0.0,0.0,1
2845235176,Botanic: ИИ для бизнеса,BotanicAI16,,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0,529,120,4.681,1330.425,1313.0,0.0,0.275,0.2917,0.0167,1,0.0083,0.0083,0.0516,0.0033,0.17,0.7829,0.4885,0.0083,6.0,0.0,0.0,0
2878024168,Иван — ИИ на практике,ivan_ai_practice,,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,104,100,0.367,1221.27,954.5,0.0,0.7629,0.8041,0.0412,1,0.25,0.0,0.507,0.0084,0.0549,0.7898,0.644,0.0515,1245.5,0.0146,0.0035,0
2900082313,✨ ChatGPT × Midjourney,chatfddf123,,1,0,0,0,1,0,1,0,0,0,1.0,0.9,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2902198651,young & dumb,wndyng,,1,0,0,0,1,0,0,0,0,0,0.8,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2929506020,˗ˏˋ OCA1B ´ˎ˗,OCA1B,,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,100,93,0.368,377.8602,301.0,0.0,0.5882,0.5882,0.0,1,0.2151,0.0108,4.4789,0.0028,0.0003,0.9152,0.7279,0.0235,929.0,0.0783,0.0073,0
2939625576,Олег Тестов | Соло-фаундер в найме,systems_in_life,,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,217,120,1.779,1367.1083,1178.0,0.0,0.5882,0.5966,0.0084,1,0.275,0.0,0.4829,0.0065,0.0367,0.8061,0.582,0.1261,84.5,0.0966,0.0,0
2963239975,F,nandyyxtga,,1,0,0,0,1,0,0,0,0,0,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2989691770,AI for Devs,ai_for_devs,,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,220,120,1.803,1139.0917,1118.5,0.0,0.7395,0.7395,0.0,1,0.0,0.0167,0.1496,0.0058,0.0614,0.7961,0.5862,0.0504,1899.0,0.0116,0.0,0
3097109349,ChatGPT + Grok + Gemini,sdfhkjghskjldfkhj,,1,0,0,0,1,0,1,0,0,0,0.8,0.9,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3125523108,✨ ChatGPT — Midjourney,chatgpppt,,1,0,0,0,1,0,1,0,0,0,0.8,0.9,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3140783074,⚡️ ChatGPT + AI Images,chatggpppp,,1,0,0,0,1,0,0,0,0,0,0.8,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3147604656,2030ai - школа изучения ИИ (AI),school2030ai,,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0,84,81,0.41,962.5556,892.0,0.0,0.7792,0.7792,0.0,1,0.0,0.0,0.018,0.0031,0.0872,0.7931,0.584,0.0,145.0,0.0054,0.0,0
3166400208,GPT-bot + Midjourney + Image Generation,asdkljasdklj,,1,0,0,0,1,0,0,0,0,0,1.0,0.5,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3195511236,⚡️ ChatGPT + Midjourney,gpgpgchat,,1,0,0,0,1,0,1,0,0,0,0.8,0.9,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3249743986,Похек AI,poxek_ai,,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,258,120,1.804,1259.9917,973.5,0.0,0.5472,0.5849,0.0377,1,0.2083,0.2667,0.2303,0.0047,0.0688,0.783,0.6531,0.0566,585.0,0.0051,0.0,0
3269042369,大学新闻访谈：校友创业成功路🚫,KU4M4IDIAH,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3312223173,大学新闻短刊：一周要闻汇总❌,JSX2UL7WV,,1,0,0,0,1,0,0,0,0,0,0.95,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3336370627,🔍 新闻调查与揭秘🈲,IGLY20T8K,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3338192683,୨ৎ𝐏𝐏𝐖𝐆𝐅 𝐖𝐨𝐫𝐥𝐝🌍✨,sir_ppwgf,,1,0,0,0,1,0,0,0,0,0,0.8,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3351076621,Spirit,crypto_spirit_lt,,1,0,0,0,1,0,0,0,0,0,0.6,0.0,0,249,120,5.082,504.15,381.0,0.0,0.115,0.115,0.0,1,0.0,0.025,0.0039,0.0045,0.0738,0.8635,0.6011,0.0531,1081.5,0.0263,0.0029,0
3356264253,tg独家精选摄像头偷拍💢,HS7J8NN78DZSA,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3373091045,大学新闻播报：校内讲座时间表🔥,K248VRFKQ,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3384815073,Котёнок Играет,Konmjd,,1,0,1,0,0,0,0,1,0,0,0.35,0.0,0,359,120,6.904,826.8583,881.0,0.0,0.325,0.3417,0.0167,1,0.1083,0.0,0.2194,0.0023,0.1363,0.8547,0.5781,0.0417,236.0,0.0,0.0,1
3399581185,🍿吃瓜八卦趣闻📺🈲,PTYUSF0QEN,,1,0,0,0,1,0,0,0,0,0,1.0,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3436678243,國際電訊監管局📱🈲,H6QKB138,,1,0,0,0,1,0,0,0,0,0,0.6,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3438906346,大学新闻快评：课程改革热点解读🛑,YU8KRBT7J,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3462220252,大学新闻声明：校方政策更新通告❌,JO2SC36K35HRZ,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3466302040,今晚不回家俱乐部🏃‍♀️🔥,OF8W01TEIU,,1,0,0,0,1,1,0,0,0,0,1.0,0.2,4,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3466681219,國際標準學觀察站📏⚛️,R4UQG9BH,,1,0,0,0,1,0,0,0,0,0,0.95,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3472948471,Darkn1nga,darkn1nga,,1,0,0,0,1,0,0,0,0,0,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3473665591,🟩 君眼暗送，吾心难自禁,UABWWGPTLIS,,1,0,0,0,1,0,0,0,0,0,0.6,0.2,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3488205617,👩‍🏫 新闻人经验交流⭕️,XZ99MB2N6R,,1,0,0,0,1,1,0,0,0,0,1.0,0.4,4,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3501992993,老司机领航手册🧭跟着不迷路💢,M3FKA2CR470,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3509574141,🚀 未来工作与趋势🚫,C42PP752J0,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3512892545,🌈 公共文化与教育🛑,CYWPFQFHU,,1,0,0,0,1,0,0,0,0,0,0.8,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3516297292,國際服裝設計部👗🈵,KX1ZX2LMN,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3517947702,Хак Так,xak_tak,,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0,460,120,11.5,1440.0333,1261.5,0.0,0.4068,0.5,0.0932,1,0.4083,0.0,0.4364,0.0121,0.0031,0.8048,0.4943,0.0085,503.5,0.0141,0.0,0
3522610935,深夜不打烊小野猫🐱📛,KD5U92AJX2D,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3522806084,Bohomolov Lab,BohomolovLab,,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0,212,120,3.164,1137.0167,986.0,0.0,0.8448,0.8966,0.0517,1,0.0417,0.0,0.2942,0.0009,0.0104,0.8217,0.535,0.0172,294.0,0.0079,0.0,0
3525134564,🌈 社会动态与反馈⚛️,U4YN4ZB1JG8G9,,1,0,0,0,1,0,0,0,0,0,1.0,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3526032296,💼 职业队伍与发展⚛️,IX3FT1FM,,1,0,0,0,1,0,0,0,0,0,1.0,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3528427184,國際演藝設計站🎭💋,ZLPC20M3DN,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3528525367,🌡️ 体温升高警告,zk4vznxpm52j,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3529383460,🍽️ 美食文化与交流💢,PZ2Q14432L,,1,0,0,0,1,0,0,0,0,0,1.0,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3534831262,國際紡織學觀察部🧵♥️,SCSTWWR5E,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3534910995,半醒🈚半梦，呼君名至,KVVQMYVRQES,,1,0,0,0,1,0,0,0,0,0,0.8,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3536067326,🔦 媒体自由与监管⭕️,FJRLCORC,,1,0,0,0,1,0,0,0,0,0,0.8,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3539803682,國際廣告設計站📢♥️,DVJYGOO8Z2S,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3553779875,青春热议新闻周，独家猛料等你点💥🈵,VGIQ7ZDOKW,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3564899957,亞太植保科學部🐛❌,RJ2GJJXJT6HP,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3564956720,色色但不违规社团😈💋,SD8FV14FT6,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3565394805,📅 未来路径与挑战💢,TFB2W2Z37B,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3566632733,声音开小点会脸红🤫💢,RGJB39U01TJ,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3567817023,國際包容設計部🤝⚛️,YI7DEXDL90Z,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3571192461,🌸 生态与人文环境‼️,L234IKXQCD3,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3572501912,色彩自选室🌈今晚任君挑选🛑,H5DI3KZ62EDH,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3577350983,📝新闻搞笑匠🖋️💢,LLH9WVMKYP,,1,0,0,0,1,1,0,0,0,0,1.0,0.4,4,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3578458200,📦 市场分析与应用🈲,G34WFWA4Z4G7T,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3585808488,國際計量學研究部⚖️💋,H6RDVRABOCO,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3591242235,月下小罪行报告🌹犯规但美好♥️,JZGUNL8RKLLM,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3591520988,布拉格時事通訊站🇨🇿🈵,R9IYR5XVX,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3611676754,心率过快警示群❤️‍🔥㊙️,SPHD7U9GQWF7,,1,0,0,0,1,1,0,0,0,0,1.0,0.2,4,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3612436800,🌾 农业与消费趋势🚫,BP2G5ZX33G6,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3613986423,大学新闻速报表：学术日程快览表♥️,PVFPMHQTKBP4,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3617749632,國際知識產權局🛡️㊙️,YY6B9QDGX3,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3623217350,🍉 追梦的吃瓜人♥️,NBL0PQABZ3S1P,,1,0,0,0,1,0,0,0,0,0,1.0,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3624544845,🎮 网络文化与潮流📛,JFD85XROK7,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3630885244,校园新闻专题 ：毕业季的十个瞬间🔥,O59TTMAR23Y,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3634674197,🎭 吃瓜搞笑剧 🎤㊙️,DL6FMIN3,,1,0,0,0,1,0,0,0,0,0,0.95,0.4,3,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3636171457,🌐 国外新闻观察组‼️,UTO6HBGD91BI,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3638130957,AV_Vibe-Кодинг,av_vibe_coding,,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,137,120,0.972,1210.1083,1143.0,0.0,0.6522,0.6783,0.0261,1,0.0,0.0,0.0124,0.0023,0.0479,0.8001,0.549,0.0261,200.0,0.012,0.0105,0
3644376668,亞太考古發掘隊🏺💢,A5MCCF6GWG,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3645233565,國際珠寶貿易部💍🈲,QHUCW2OWXC2S,,1,0,0,0,1,0,0,0,0,0,1.0,0.0,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3646945997,🌆 地方新闻与故事🈲,P7BFJY9QMG48M,,1,0,0,0,1,0,0,0,0,0,1.0,0.2,2,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
